question_id,question,prediction,ground_truth,source_url,question_type,latency_sec
173ea466-e1ab-4714-ba6c-add656efb3e6,What year was the play Jack and Alice adapted from?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","2014, while a graduate student at the University of North Carolina at Chapel Hill, McCune wrote a one-act play, Jack and Alice, adapted from Jane Austen's story of the same name, and the play was performed at that year's Jane Austen Summer Program (JASP). He then went on to write one-act plays adapted from Austen and performed at JASP over the next decade:",https://en.wikipedia.org/wiki/Adam_McCune,factual,53.749
2a48d327-1329-4e5c-9cc1-06dabb8a8811,What was the name of the play that McCune wrote in 2014?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Jack and Alice. (Jack and Alice) is a play written by McCune. McCune wrote a one-act play, Jack and Alice, adapted from Jane Austen's story of the same name. McCune wrote a one-act play, Jack and Alice. McCune wrote a one-act play, Jack and Alice. McCune wrote a one-act play, Jack and Alice.",https://en.wikipedia.org/wiki/Adam_McCune,comparative,57.145
795928de-f4a7-47bc-8302-b91e7946ed5f,How many years after the play was performed did Adam Forrest McCune write the play?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",10 years. (Source 1] ) . (Source 2] ) . (Source 3] . (Source 4] . (Source 5] . (Source 6] . (Source 7] . (Source 8] . (Source 9] . (Source 10] . (Source 11) . (Source 12) . (Source 13) . (Source 14) . (Source 15) . (Source 16) . (Source 17) . (Source 18) . (Source 19) . (Source 20) . (Source 21) . (Source 22) . (Source 23) . (Source 23) . (Source 23) . (Source 24) . (Source 25) . (Source 26) . (Source 27) . (Source 26) . (Source 27) . (Source 26) . (Source 27) . (Source 26) . (Source 27) . (Source 26,https://en.wikipedia.org/wiki/Adam_McCune,inferential,57.093
793a79bb-3884-4a47-8ba8-a4dac1b23854,What is the name of the play that McCune wrote?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",Jack and Alice. (The Name ‘Ian) is the name of a play McCune wrote. The name of the play is Jack and Alice. The name of the play is Jack and Alice. The name of the play is Jack and Alice. The name of the play is Jack and Alice. The name of the play is Jack and Alice. The name of the play is Jack and Alice.,https://en.wikipedia.org/wiki/Adam_McCune,multi-hop,55.942
d227b234-ec4e-4ade-ac4e-5253d26cceee,What was the name of the organization that Rodrguez worked for?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",White Helmets humanitarian assistance organization. (UNDAC) in April of that year. (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (2001) and Panama (2005). (,https://en.wikipedia.org/wiki/Mar%C3%ADa_Cecilia_Rodr%C3%ADguez,factual,56.242
ce73999c-eb4e-426c-b3fa-2640b5499bd8,What was the first occupation of Mara Cecilia Rodrguez?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","electoral history researcher at the National General Archives. (born September 12, 1967) is an Argentine public policy maker. She was Minister of Security of Argentina from 4 December 2013 to 10 December 2015, serving in the cabinet of Cristina Fernández de Kirchner. (Source 1] Mara Cecilia Rodrguez (born September 12, 1967) is an Argentine public policy maker.",https://en.wikipedia.org/wiki/Mar%C3%ADa_Cecilia_Rodr%C3%ADguez,comparative,53.874
84c90ece-08ea-44cc-a369-08876fe7f446,How many years did Rodrguez serve as a project planning official?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",2 years.. (Source 1] (2001) and Panama (2005). (Source 2] (2001) and Panama (2005). (Source 3] (2001) and Panama (2005). (Source 4] (2001) and Panama (2005). (Source 5] (2001) and Panama (2005). (Source 6] (2001) and Panama (2005). (Source 7] (2001) and Panama (2005). (Source 8] (2001) and Panama (2005). (Source 9] (2001) and Panama (2005). (Source 10] (2001) and Panama (2005). (Source 10),https://en.wikipedia.org/wiki/Mar%C3%ADa_Cecilia_Rodr%C3%ADguez,inferential,56.604
42ccccda-4146-4449-9f67-63bca6ddb8ab,What was the name of the organization that Rodrguez worked for in 1994?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",White Helmets humanitarian assistance organization. (Source 1): Rodrguez joined Argentina's White Helmets humanitarian assistance organization as a project planning official in 1994. (Source 2): Rodrguez joined Argentina's White Helmets humanitarian assistance organization as a project planning official in 1994. (Source 3): Rodrguez joined Argentina's White Helmets humanitarian assistance organization as a project planning official in 1994.,https://en.wikipedia.org/wiki/Mar%C3%ADa_Cecilia_Rodr%C3%ADguez,multi-hop,54.854
c7676438-1f49-409f-be77-5c2e98ba75f2,What is the scientific study of the nervous system?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience.,https://en.wikipedia.org/wiki/Neuroscience,factual,55.722
b29bc6f5-8146-48fe-a835-90a0af13dfeb,What is the earliest study of the nervous system?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",Trepanation. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience. [Source 1] Neuroscience.,https://en.wikipedia.org/wiki/Neuroscience,comparative,55.004
0bc01d09-e43d-4c8e-91ca-e7e76e47ff94,How does the brain work?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","the brain, spinal cord, and peripheral nervous system, its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders.",https://en.wikipedia.org/wiki/Neuroscience,inferential,56.044
01dbf6ea-81c8-4e8d-ae11-59e7aee7260a,What is the scope of neuroscience?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. [Source 1] Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions,",https://en.wikipedia.org/wiki/Neuroscience,multi-hop,55.319
ff7d85cd-376a-4374-b827-c11bcc065d87,What is the job title of the most senior executive in an enterprise who works with information technology and computer systems?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","chief information officer (CIO), chief digital information officer (CDIO), or information technology (IT) director. [Source 1] A chief information officer (CIO), chief digital information officer (CDIO), or information technology (IT) director. [Source 1] A chief information officer (CIO), chief digital information officer (CDIO), or information technology (IT) director. [Source 1]",https://en.wikipedia.org/wiki/Chief_information_officer,factual,57.291
b8aefd96-2b4a-4076-b1cd-e4a3079810a6,What is the name of the position that the CIO reports to?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","chief executive officer. [Source 1] A chief information officer (CIO), chief digital information officer (CDIO), or information technology (IT) director is a job title commonly given to the most senior executive in an enterprise who works with information technology and computer systems, in order to support enterprise goals. Normally, the CIO reports directly to the chief executive officer, but may also report to the chief operating officer or chief financial officer. In military organizations, the CIO reports to the commanding officer.",https://en.wikipedia.org/wiki/Chief_information_officer,comparative,56.159
3628c006-1e9d-46d1-8cf3-a3c713715c08,Why does the CIO report directly to the chief executive officer?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","to support enterprise goals. Normally, the CIO reports directly to the chief executive officer, but may also report to the chief operating officer or chief financial officer. Normally, the CIO reports directly to the chief executive officer, but may also report to the chief operating officer or chief financial officer. Normally, the CIO reports directly to the chief executive officer, but may also report to the chief operating officer or chief financial officer.",https://en.wikipedia.org/wiki/Chief_information_officer,inferential,56.41
13b64051-bc78-42d1-a767-525924c52811,What is the job title of a CIO?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","chief information officer (CIO), chief digital information officer (CDIO), or information technology (IT) director. [Source 1] A chief information officer (CIO), chief digital information officer (CDIO), or information technology (IT) director is a job title commonly given to the most senior executive in an enterprise who works with information technology and computer systems, in order to support enterprise goals.",https://en.wikipedia.org/wiki/Chief_information_officer,multi-hop,56.977
e169e427-71f5-49ea-8ba3-8d919737894d,Who was the first man to be selected as Man of the Match?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Augustine Lawrence Logie. (born 28 September 1960) is a former West Indies and Trinidad and Tobago cricketer and is currently an international cricket coach. He coached the West Indies to win the 2004 ICC Champions Trophy, the first major world cricket title the team won since winning the 1979 Cricket World Cup. He played for T&T from 1978 to 1992 and went on to captain the side in 1990.",https://en.wikipedia.org/wiki/Gus_Logie,factual,57.173
c8133375-5922-4ff1-b70d-361dcff91073,Who was the first West Indies player to be selected as Man of the Match?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Augustine Lawrence Logie. (born 28 September 1960) is a former West Indies and Trinidad and Tobago cricketer and is currently an international cricket coach. He coached the West Indies to win the 2004 ICC Champions Trophy, the first major world cricket title the team won since winning the 1979 Cricket World Cup. He played for T&T from 1978 to 1992 and went on to captain the side in 1990. He earned the distinction of being chosen as Man of the Match despite him neither batting or bowling in an ODI against Pakistan on 28 November 1986.",https://en.wikipedia.org/wiki/Gus_Logie,comparative,56.716
5a951bb7-9e58-463e-a850-68ef4cdfe5c5,How many Test matches did Logie play for the West Indies?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","52. (Source 1] Augustine Lawrence Logie (born 28 September 1960), commonly known as Gus Logie) is a former West Indies and Trinidad and Tobago cricketer and is currently an international cricket coach. He coached the West Indies to win the 2004 ICC Champions Trophy, the first major world cricket title the team won since winning the 1979 Cricket World Cup.",https://en.wikipedia.org/wiki/Gus_Logie,inferential,58.702
84d38a62-0504-4675-b75e-2d6dbda4fe33,Who was the first West Indies player to be selected as Man of the Match?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Augustine Lawrence Logie. (born 28 September 1960) is a former West Indies and Trinidad and Tobago cricketer and is currently an international cricket coach. He coached the West Indies to win the 2004 ICC Champions Trophy, the first major world cricket title the team won since winning the 1979 Cricket World Cup. He played for T&T from 1978 to 1992 and went on to captain the side in 1990. He earned the distinction of being chosen as Man of the Match despite him neither batting or bowling in an ODI against Pakistan on 28 November 1986.",https://en.wikipedia.org/wiki/Gus_Logie,multi-hop,62.397
06bf73fe-f2e3-4263-9426-fe45c1d44268,What is the name of the island that contains Japan's southernmost (Hateruma) and westernmost (Yonaguni) inhabited islands?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","The Yaeyama Islands. ( Yaeyama-rett, also  Yaeyama-shot, Yaeyama: Yaima, Yonaguni: Daama, Okinawan: Yeema) are an archipelago in the southwest of Okinawa Prefecture, Japan, and cover 591.46 square kilometres (228.36 mi2). The islands are located southwest of the Miyako Islands, part of the Ryukyu Islands archipelago. The islands are located southwest of the Miyako Islands, part of the Ryukyu Islands archipelago. The islands are located southwest of the Miyako Islands, part of the Ryukyu Islands archipelago. The islands are located southwest of the Miyako Islands, part of the Ryukyu Islands archipelago. The islands are located southwest of the Miyako Islands, part of the Ryukyu Islands archipelago.",https://en.wikipedia.org/wiki/Yaeyama_Islands,factual,67.014
ced0bc9f-163b-419d-928d-65cbe795c5e7,Which island is located in the Yaeyama Islands archipelago?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Miyako Islands. (Source 1] The Yaeyama Islands ( Yaeyama-rett, also  Yaeyama-shot, Yaeyama: Yaima, Yonaguni: Daama, Okinawan: Yeema, Northern Ryukyuan:  Yapema) are an archipelago in the southwest of Okinawa Prefecture, Japan, and cover 591.46 square kilometres (228.36 mi2).",https://en.wikipedia.org/wiki/Yaeyama_Islands,comparative,47.125
d672439e-3254-4849-8658-b345561b6b39,Why are the islands so remote?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","The islands contain Japan's southernmost (Hateruma) and westernmost (Yonaguni) inhabited islands. The islands have been recognised as an Important Bird Area (IBA) by BirdLife International because they support populations of resident black wood pigeons and Ryukyu green pigeons, wintering ruddy turnstones, migrating grey-tailed tattlers, and breeding colonies of bridled, roseate and black-naped terns.",https://en.wikipedia.org/wiki/Yaeyama_Islands,inferential,47.797
